date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2013-04-08,0.31397,5.255,0.01,2013,1,0.01,0,NA,NA,NA,0.31397,NA,NA,NA,NA
2013-04-09,0.32462,3.4050000000000002,0.01,2013,1,0.01,0,NA,NA,NA,0.32462,NA,NA,NA,NA
2013-04-10,0.31547,2.305,0.01,2013,1,0.01,0,NA,NA,NA,0.31547,NA,NA,NA,NA
2013-04-11,0.3134,0.9950000000000001,0.01,2013,1,0.01,0,NA,NA,NA,0.3134,NA,NA,NA,NA
2013-04-12,0.31005,1.4049999999999998,0.01,2013,1,0.01,0,NA,NA,NA,0.31005,NA,NA,NA,NA
2013-04-13,0.32687,2.25,0.01,2013,1,0.01,0,NA,NA,NA,0.32687,NA,NA,NA,NA
2013-04-14,0.31699,1.825,0.01,2013,1,0.01,0,NA,NA,NA,0.31699,NA,NA,NA,NA
2013-04-15,0.32526,4.675,0.01,2013,1,0.01,0,NA,NA,NA,0.32526,NA,NA,NA,NA
2013-04-16,0.32921,8.45,0.01,2013,1,0.01,0,NA,NA,NA,0.32921,NA,NA,NA,NA
2013-04-17,0.3111,5.715,0.01,2013,1,0.01,0,NA,NA,NA,0.3111,NA,NA,NA,NA
2013-04-18,0.32516,3.4250000000000003,0.01,2013,1,0.01,0,NA,NA,NA,0.32516,NA,NA,NA,NA
2013-04-19,0.32555,5.565,0.01,2013,1,0.01,0,NA,NA,NA,0.32555,NA,NA,NA,NA
2013-04-20,0.32677,2.685,0.01,2013,1,0.01,0,NA,NA,NA,0.32677,NA,NA,NA,NA
2013-04-21,0.32354,1.0899999999999999,0.01,2013,1,0.01,0,NA,NA,NA,0.32354,NA,NA,NA,NA
2013-04-22,0.3289,1.735,0.01,2013,1,0.01,0,NA,NA,NA,0.3289,NA,NA,NA,NA
2013-04-23,0.31498,7.745,0.01,2013,1,0.01,0,NA,NA,NA,0.31498,NA,NA,NA,NA
2013-04-24,0.33132,8.24,0.01,2013,1,0.01,0,NA,NA,NA,0.33132,NA,NA,NA,NA
2013-04-25,0.32766,5.5,0.01,2013,1,0.01,0,NA,NA,NA,0.32766,NA,NA,NA,NA
2013-04-26,0.3337,5.825,0.01,2013,1,0.01,0,NA,NA,NA,0.3337,NA,NA,NA,NA
2013-04-27,0.33632,10.709999999999999,0.01,2013,1,0.01,0,NA,NA,NA,0.33632,NA,NA,NA,NA
2013-04-28,0.33779,11.934999999999999,0.01,2013,1,0.01,0,NA,NA,NA,0.33779,NA,NA,NA,NA
2013-04-29,0.34157,12.905,0.01,2013,1,0.01,0,NA,NA,NA,0.34157,NA,NA,NA,NA
2013-04-30,0.34584,14.925,0.01,2013,1,0.01,0,NA,NA,NA,0.34584,NA,NA,NA,NA
2013-05-01,0.3507,19.48,0.01,2013,1,0.01,0,NA,NA,NA,0.3507,NA,NA,NA,NA
2013-05-02,0.36143,20.299999999999997,0.01,2013,1,0.01,0,NA,NA,NA,0.36143,NA,NA,NA,NA
2013-05-03,0.36772,8.945,0.01,2013,1,0.01,0,NA,NA,NA,0.36772,NA,NA,NA,NA
2013-05-04,0.36071,5.47,0.01,2013,1,0.01,0,NA,NA,NA,0.36071,NA,NA,NA,NA
2013-05-05,0.36217,11.245000000000001,0.01,2013,1,0.01,0,NA,NA,NA,0.36217,NA,NA,NA,NA
2013-05-06,0.36441,13.504999999999999,0.01,2013,1,0.01,0,NA,NA,NA,0.36441,NA,NA,NA,NA
2013-05-07,0.36682,14.365,0.01,2013,1,0.01,0,NA,NA,NA,0.36682,NA,NA,NA,NA
2013-05-08,0.37057,14.8,0.01,2013,1,0.01,0,NA,NA,NA,0.37057,NA,NA,NA,NA
2013-05-09,0.39843,15.625,0.01,2013,1,0.01,0,NA,NA,NA,0.39843,NA,NA,NA,NA
2013-05-10,0.40284,14.455000000000002,0.01,2013,1,0.01,0,NA,NA,NA,0.40284,NA,NA,NA,NA
